record_id,company_id,company_name,period_end,period_type,scenario,metric_group,metric_code,metric_name,value_numeric,value_display,unit,currency,status,source_file_or_url,source_reference,source_url,is_actual,is_proxy,notes
RU8604005359_PROJECT_CUMULATIVE_FCF_2033,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2033-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_CUMULATIVE_FCF,Накопленный свободный денежный поток проекта,10335.06238142075,10335.06238142075,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!J20,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_DSCR_2033,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2033-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_DSCR,DSCR новой сделки - EBITDA / лизинговый платеж,0.6418439878491288,0.6418439878491288,x,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!J21,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_LEASE_BALANCE_OPENING_2033,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2033-12-31,год,base,График лизинга новой сделки Ми-8,PROJECT_LEASE_BALANCE_OPENING,Остаток лизингового обязательства на начало года,472326.8843022862,472326.8843022862,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Лизинг!B11,,нет,да,
RU8604005359_PROJECT_LEASE_BALANCE_CLOSING_2033,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2033-12-31,год,base,График лизинга новой сделки Ми-8,PROJECT_LEASE_BALANCE_CLOSING,Остаток лизингового обязательства на конец года,432499.7834859565,432499.7834859565,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Лизинг!F11,,нет,да,
RU8604005359_PROJECT_HOURLY_RATE_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_HOURLY_RATE,Ставка летного часа,886473.2662734378,886473.2662734378,руб./л.ч.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K4,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_FLIGHT_HOURS_ANNUAL_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_FLIGHT_HOURS_ANNUAL,Годовой налет,600.0,600,л.ч. в год,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K5,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_REVENUE_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_REVENUE,Выручка проекта,531883.9597640627,531883.9597640627,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K6,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_OPEX_EX_MRO_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_OPEX_EX_MRO,OPEX без ТОиР,159482.74591545537,159482.74591545537,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K7,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_MRO_RESERVE_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_MRO_RESERVE,Резерв ТОиР,331248.3089347649,331248.3089347649,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K8,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_TOTAL_OPEX_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_TOTAL_OPEX,Совокупный OPEX,490731.0548502202,490731.0548502202,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K9,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_EBITDA_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_EBITDA,EBITDA проекта,41152.904913842445,41152.904913842445,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K10,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_EBITDA_MARGIN_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_EBITDA_MARGIN,Маржа EBITDA проекта,0.07737196085420094,0.07737196085420094,%,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K11,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_LEASE_PAYMENT_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_LEASE_PAYMENT,Годовой лизинговый платеж по новой сделке,91783.05808958119,91783.05808958119,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K12,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_INTEREST_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_INTEREST,Проценты по лизингу,47574.97618345521,47574.97618345521,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K13,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_PRINCIPAL_REPAYMENT_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_PRINCIPAL_REPAYMENT,Погашение основного долга,44208.081906125975,44208.081906125975,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K14,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_EBIT_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_EBIT,EBIT проекта,-50630.15317573874,-50630.15317573874,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K15,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_INCOME_TAX_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_INCOME_TAX,Налог на прибыль проекта,0.0,0,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K16,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_NET_PROFIT_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_NET_PROFIT,Чистая прибыль проекта,-50630.15317573874,-50630.15317573874,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K17,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_OCF_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_OCF,Операционный денежный поток проекта,41152.904913842445,41152.904913842445,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K18,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_FCF_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_FCF,Свободный денежный поток проекта,-50630.15317573874,-50630.15317573874,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K19,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_CUMULATIVE_FCF_2034,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2034-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_CUMULATIVE_FCF,Накопленный свободный денежный поток проекта,-40295.09079431799,-40295.09079431799,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!K20,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
